ticker,company,fiscal_year,fiscal_period,period_end,form_type,filed_date,cash,financing_cash_flow,interest_expense,investing_cash_flow,long_term_debt,net_income,operating_cash_flow,operating_expenses,revenue,stockholders_equity,tax_expense,total_assets,total_liabilities,days_to_file,late_filing,revenue_yoy_pct,net_income_yoy_pct,operating_expenses_yoy_pct,total_assets_yoy_pct,profit_margin,debt_to_equity,cash_ratio,expense_ratio,expense_ratio_zscore,materiality_score,profit_margin_vs_peers
JPM,JPMORGAN CHASE & CO,2016.0,Q3,2016-09-30,10-Q,2016-11-01,,,,,,,,,,,,,2266698000000.0,32,0,0.0,-74.63,,4.859999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2017.0,Q3,2016-09-30,10-Q,2017-11-01,,,2467000000.0,,,6286000000.0,,,,254331000000.0,2653000000.0,2521029000000.0,,397,1,0.0,13.88,,4.01,,,,,,20,
JPM,JPMORGAN CHASE & CO,2017.0,FY,2016-12-31,10-K,2018-02-27,,,,,,,,,,,,,2236782000000.0,423,1,0.0,13.88,,4.01,,,,,,20,
JPM,JPMORGAN CHASE & CO,2018.0,FY,2016-12-31,10-K,2019-02-26,391154000000.0,98271000000.0,9818000000.0,-89202000000.0,,24733000000.0,21884000000.0,,96569000000.0,254190000000.0,9803000000.0,2490972000000.0,,787,1,3.2300000000000004,298.91999999999996,,1.01,0.2561,,,,,20,0.0076
JPM,JPMORGAN CHASE & CO,2017.0,Q1,2017-03-31,10-Q,2017-05-02,,,,,,,,,,,,,2290427000000.0,32,0,3.2300000000000004,298.91999999999996,,1.01,,,,,,0,
JPM,JPMORGAN CHASE & CO,2018.0,Q1,2017-03-31,10-Q,2018-05-02,461886000000.0,43605000000.0,2978000000.0,47112000000.0,,6448000000.0,-22559000000.0,,,255863000000.0,1893000000.0,2546290000000.0,,397,1,3.2300000000000004,2.58,,1.0,,,,,,20,
JPM,JPMORGAN CHASE & CO,2017.0,Q2,2017-06-30,10-Q,2017-08-02,,,,,,,,,,,,,2304691000000.0,33,0,3.2300000000000004,2.58,,1.0,,,,,,0,
JPM,JPMORGAN CHASE & CO,2018.0,Q2,2017-06-30,10-Q,2018-08-01,450526000000.0,,3442000000.0,,,7029000000.0,,,,258483000000.0,2720000000.0,2563174000000.0,,397,1,0.0,-71.58,,2.9000000000000004,,,,,,20,
JPM,JPMORGAN CHASE & CO,2017.0,Q3,2017-09-30,10-Q,2017-11-01,,,,,,,,,,,,,2304692000000.0,32,0,0.0,-71.58,,2.9000000000000004,,,,,,0,
JPM,JPMORGAN CHASE & CO,2018.0,Q3,2017-09-30,10-Q,2018-10-31,459156000000.0,,3889000000.0,,,6732000000.0,,,,258382000000.0,2824000000.0,2563074000000.0,,396,1,0.0,4.3999999999999995,,0.66,,,,,,20,
JPM,JPMORGAN CHASE & CO,2018.0,FY,2017-12-31,10-K,2019-02-26,431304000000.0,,,,,,,,,,,,2277907000000.0,422,1,0.0,4.3999999999999995,,0.66,,,0.1893,,,20,
JPM,JPMORGAN CHASE & CO,2019.0,FY,2017-12-31,10-K,2020-02-25,,14642000000.0,13874000000.0,28249000000.0,,24441000000.0,-10827000000.0,,100705000000.0,255693000000.0,11459000000.0,2533600000000.0,,786,1,4.279999999999999,247.71999999999997,,-1.15,0.2427,,,,,20,-0.0086
JPM,JPMORGAN CHASE & CO,2018.0,Q1,2018-03-31,10-Q,2018-05-02,414812000000.0,,,,,,,,,,,,2353584000000.0,32,0,4.279999999999999,247.71999999999997,,-1.15,,,0.1762,,,0,
JPM,JPMORGAN CHASE & CO,2019.0,Q1,2018-03-31,10-Q,2019-05-02,,60589000000.0,4383000000.0,-45021000000.0,,8712000000.0,-35109000000.0,,,256201000000.0,1950000000.0,2609785000000.0,,397,1,4.279999999999999,29.409999999999997,,1.82,,,,,,20,
JPM,JPMORGAN CHASE & CO,2018.0,Q2,2018-06-30,10-Q,2018-08-01,405180000000.0,,,,,,,,,,,,2332592000000.0,32,0,4.279999999999999,29.409999999999997,,1.82,,,0.1737,,,0,
JPM,JPMORGAN CHASE & CO,2019.0,Q2,2018-06-30,10-Q,2019-08-06,,,5081000000.0,,,8316000000.0,,,,257458000000.0,2256000000.0,2590050000000.0,,402,1,0.0,-65.98,,2.23,,,,,,20,
JPM,JPMORGAN CHASE & CO,2018.0,Q3,2018-09-30,10-Q,2018-10-31,419097000000.0,,,,,,,,,,,,2356227000000.0,31,0,0.0,-65.98,,2.23,,,0.1779,,,0,
JPM,JPMORGAN CHASE & CO,2019.0,Q3,2018-09-30,10-Q,2019-11-04,,,5531000000.0,,,8380000000.0,,,,258956000000.0,2309000000.0,2615183000000.0,,400,1,0.0,-3.81,,0.21,,,,,,20,
JPM,JPMORGAN CHASE & CO,2018.0,FY,2018-12-31,10-K,2019-02-26,278793000000.0,,,,,,,,,,,,,57,0,0.0,-3.81,,0.21,,,,,,0,
JPM,JPMORGAN CHASE & CO,2019.0,FY,2018-12-31,10-K,2020-02-25,,,,,,,,,,,,,2366017000000.0,421,1,0.0,0.77,,0.97,,,,,,20,
JPM,JPMORGAN CHASE & CO,2020.0,FY,2018-12-31,10-K,2021-02-23,,34158000000.0,21041000000.0,-199420000000.0,,32474000000.0,15614000000.0,,108783000000.0,256515000000.0,8290000000.0,2622532000000.0,,785,1,8.02,290.5,,1.25,0.2985,,,,,20,0.0
JPM,JPMORGAN CHASE & CO,2019.0,Q1,2019-03-31,10-Q,2019-05-02,,,,,,,,,,,,,2477351000000.0,32,0,8.02,287.52,,0.27999999999999997,,,,,,0,
JPM,JPMORGAN CHASE & CO,2020.0,Q1,2019-03-31,10-Q,2020-05-07,,69435000000.0,6936000000.0,36301000000.0,,9179000000.0,-80880000000.0,,,259837000000.0,2054000000.0,2737188000000.0,,403,1,8.02,9.53,,4.67,,,,,,20,
JPM,JPMORGAN CHASE & CO,2019.0,Q2,2019-06-30,10-Q,2019-08-06,,,,,,,,,,,,,2464164000000.0,37,0,8.02,9.53,,4.67,,,,,,0,
JPM,JPMORGAN CHASE & CO,2020.0,Q2,2019-06-30,10-Q,2020-08-03,,,7205000000.0,,,9652000000.0,,,,263215000000.0,1690000000.0,2727379000000.0,,400,1,0.0,-70.28,,4.0,,,,,,20,
JPM,JPMORGAN CHASE & CO,2019.0,Q3,2019-09-30,10-Q,2019-11-04,,,,,,,,,,,,,2500313000000.0,35,0,0.0,-70.28,,4.0,,,,,,0,
JPM,JPMORGAN CHASE & CO,2020.0,Q3,2019-09-30,10-Q,2020-11-02,,,6893000000.0,,,9080000000.0,,,,264348000000.0,2325000000.0,2764661000000.0,,399,1,0.0,-1.08,,1.0,,,,,,20,
JPM,JPMORGAN CHASE & CO,2020.0,FY,2019-12-31,10-K,2021-02-23,,,,,,,,,,,,,2426049000000.0,420,1,0.0,-1.08,,1.0,,,,,,20,
JPM,JPMORGAN CHASE & CO,2021.0,FY,2019-12-31,10-K,2022-02-22,,32987000000.0,26795000000.0,-52059000000.0,,36431000000.0,4092000000.0,,115720000000.0,261330000000.0,8435000000.0,2686477000000.0,,784,1,6.38,277.45000000000005,,-1.5,0.3148,,,,,20,0.0
JPM,JPMORGAN CHASE & CO,2020.0,Q1,2020-03-31,10-Q,2020-05-07,,,,,,,,,,,,,2878169000000.0,37,0,6.38,277.45000000000005,,-1.5,,,,,,0,
JPM,JPMORGAN CHASE & CO,2021.0,Q1,2020-03-31,10-Q,2021-05-04,,362305000000.0,4722000000.0,-135833000000.0,,2865000000.0,-120089000000.0,,,261262000000.0,345000000.0,3138530000000.0,,399,1,6.38,-68.45,,13.52,,,,,,20,
JPM,JPMORGAN CHASE & CO,2020.0,Q2,2020-06-30,10-Q,2020-08-03,,,,,,,,,,,,,2948649000000.0,34,0,6.38,-68.45,,13.52,,,,,,0,
JPM,JPMORGAN CHASE & CO,2021.0,Q2,2020-06-30,10-Q,2021-08-02,,,2259000000.0,,,4687000000.0,,,,264466000000.0,973000000.0,3212643000000.0,,398,1,0.0,-87.13,,19.59,,,,,,20,
JPM,JPMORGAN CHASE & CO,2020.0,Q3,2020-09-30,10-Q,2020-11-02,,,,,,,,,,,,,2974963000000.0,33,0,0.0,-87.13,,19.59,,,,,,0,
JPM,JPMORGAN CHASE & CO,2021.0,Q3,2020-09-30,10-Q,2021-11-02,,,1687000000.0,,,9443000000.0,,,,271113000000.0,2326000000.0,3245061000000.0,,398,1,0.0,229.6,,3.39,,,,,,20,
JPM,JPMORGAN CHASE & CO,2021.0,FY,2020-12-31,10-K,2022-02-22,,,,,,,,,,,,,3105403000000.0,418,1,0.0,229.6,,3.39,,,,,,20,
JPM,JPMORGAN CHASE & CO,2022.0,FY,2020-12-31,10-K,2023-02-21,,596645000000.0,9960000000.0,-261912000000.0,,29131000000.0,-79910000000.0,,119951000000.0,279354000000.0,6684000000.0,3384757000000.0,,782,1,3.66,521.53,,5.36,0.2429,,,,,20,0.0169
JPM,JPMORGAN CHASE & CO,2021.0,Q1,2021-03-31,10-Q,2021-05-04,,,,,,,,,,,,,3408622000000.0,34,0,3.66,521.53,,5.36,,,,,,0,
JPM,JPMORGAN CHASE & CO,2022.0,Q1,2021-03-31,10-Q,2022-05-03,,218911000000.0,1382000000.0,15391000000.0,,14300000000.0,-43872000000.0,,,280714000000.0,3397000000.0,3689336000000.0,,398,1,3.66,51.43,,13.69,,,,,,20,
JPM,JPMORGAN CHASE & CO,2021.0,Q2,2021-06-30,10-Q,2021-08-02,,,,,,,,,,,,,3397870000000.0,33,0,3.66,51.43,,13.69,,,,,,0,
JPM,JPMORGAN CHASE & CO,2022.0,Q2,2021-06-30,10-Q,2022-08-03,,,1353000000.0,,,11948000000.0,,,,286386000000.0,3149000000.0,3684256000000.0,,399,1,0.0,-58.989999999999995,,8.85,,,,,,20,
JPM,JPMORGAN CHASE & CO,2021.0,Q3,2021-09-30,10-Q,2021-11-02,,,,,,,,,,,,,3467535000000.0,33,0,0.0,-58.989999999999995,,8.85,,,,,,0,
JPM,JPMORGAN CHASE & CO,2022.0,Q3,2021-09-30,10-Q,2022-11-03,,,1400000000.0,,,11687000000.0,,,,290041000000.0,2424000000.0,3757576000000.0,,399,1,0.0,-18.27,,1.8499999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2022.0,FY,2021-12-31,10-K,2023-02-21,,,,,,,,,,,,,3449440000000.0,417,1,0.0,-18.27,,1.8499999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2023.0,FY,2021-12-31,10-K,2024-02-16,,275993000000.0,5553000000.0,-129344000000.0,,48334000000.0,78084000000.0,,121649000000.0,294127000000.0,11228000000.0,3743567000000.0,,777,1,1.4200000000000002,304.53999999999996,,1.6099999999999999,0.3973,,,,,20,0.0598
JPM,JPMORGAN CHASE & CO,2022.0,Q1,2022-03-31,10-Q,2022-05-03,,,,,,,,,,,,,3668788000000.0,33,0,1.4200000000000002,304.53999999999996,,1.6099999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2023.0,Q1,2022-03-31,10-Q,2023-05-03,,132772000000.0,1624000000.0,-72608000000.0,,8282000000.0,-41917000000.0,,,285899000000.0,1781000000.0,3954687000000.0,,398,1,1.4200000000000002,-29.13,,5.25,,,,,,20,
JPM,JPMORGAN CHASE & CO,2022.0,Q2,2022-06-30,10-Q,2022-08-03,,,,,,,,,,,,,3555171000000.0,34,0,1.4200000000000002,-29.13,,5.25,,,,,,0,
JPM,JPMORGAN CHASE & CO,2023.0,Q2,2022-06-30,10-Q,2023-08-03,,,3518000000.0,,,8649000000.0,,,,286143000000.0,2216000000.0,3841314000000.0,,399,1,0.0,-82.11,,2.6100000000000003,,,,,,20,
JPM,JPMORGAN CHASE & CO,2022.0,Q3,2022-09-30,10-Q,2022-11-03,,,,,,,,,,,,,3485866000000.0,34,0,0.0,-82.11,,2.6100000000000003,,,,,,0,
JPM,JPMORGAN CHASE & CO,2023.0,Q3,2022-09-30,10-Q,2023-11-01,,,8093000000.0,,,9737000000.0,,,,288018000000.0,2264000000.0,3773884000000.0,,397,1,0.0,17.57,,-4.569999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2023.0,FY,2022-12-31,10-K,2024-02-16,,,26097000000.0,,,,,,,,,,3373411000000.0,412,1,0.0,17.57,,-4.569999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2024.0,FY,2022-12-31,10-K,2025-02-14,,-126257000000.0,,-137819000000.0,,37676000000.0,107119000000.0,,128695000000.0,292332000000.0,8490000000.0,3665743000000.0,,776,1,5.79,335.61,,-4.569999999999999,0.2928,,,,,20,0.0015
JPM,JPMORGAN CHASE & CO,2023.0,Q1,2023-03-31,10-Q,2023-05-03,,,,,,,,,,,,,3441223000000.0,33,0,5.79,335.61,,-4.569999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2024.0,Q1,2023-03-31,10-Q,2024-05-01,,64557000000.0,16293000000.0,23794000000.0,,12622000000.0,-111241000000.0,,,303082000000.0,3345000000.0,3744305000000.0,,397,1,5.79,29.630000000000003,,-0.7799999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2023.0,Q2,2023-06-30,10-Q,2023-08-03,,,19865000000.0,,,,,,,,,,3555724000000.0,34,0,5.79,29.630000000000003,,-0.7799999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2024.0,Q2,2023-06-30,10-Q,2024-08-02,,,,,,14472000000.0,,,,312516000000.0,3114000000.0,3868240000000.0,,399,1,0.0,-61.59,,5.52,,,,,,20,
JPM,JPMORGAN CHASE & CO,2023.0,Q3,2023-09-30,10-Q,2023-11-01,,,21830000000.0,,,,,,,,,,3580962000000.0,32,0,0.0,-61.59,,5.52,,,,,,0,
JPM,JPMORGAN CHASE & CO,2024.0,Q3,2023-09-30,10-Q,2024-10-30,,,,,,13151000000.0,,,,317371000000.0,3582000000.0,3898333000000.0,,396,1,0.0,4.19,,4.109999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2023.0,FY,2023-12-31,10-K,2024-02-16,,,81321000000.0,,,,,,,,,,,47,0,0.0,4.19,,4.109999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2024.0,FY,2023-12-31,10-K,2025-02-14,,,,,,,,,,,,,3547515000000.0,411,1,0.0,-9.13,,0.7799999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2025.0,FY,2023-12-31,10-K,2026-02-13,,-25571000000.0,,67643000000.0,,49552000000.0,12974000000.0,,158104000000.0,327878000000.0,12060000000.0,3875393000000.0,,775,1,22.85,242.4,,0.18,0.3134,,,,,20,0.0492
JPM,JPMORGAN CHASE & CO,2024.0,Q1,2024-03-31,10-Q,2024-05-01,,,24356000000.0,,,,,,,,,,3754090000000.0,31,0,22.85,276.79,,-0.59,,,,,,0,
JPM,JPMORGAN CHASE & CO,2025.0,Q1,2024-03-31,10-Q,2025-05-01,,141168000000.0,,-43379000000.0,,13419000000.0,-154158000000.0,,,336637000000.0,3874000000.0,4090727000000.0,,396,1,22.85,2.04,,4.9399999999999995,,,,,,20,
JPM,JPMORGAN CHASE & CO,2024.0,Q2,2024-06-30,10-Q,2024-08-02,,,,,,,,,,,,,3802451000000.0,33,0,22.85,2.04,,4.9399999999999995,,,,,,0,
JPM,JPMORGAN CHASE & CO,2025.0,Q2,2024-06-30,10-Q,2025-08-05,,,,,,18149000000.0,,,,340552000000.0,5286000000.0,4143003000000.0,,401,1,0.0,-63.370000000000005,,6.909999999999999,,,,,,20,
JPM,JPMORGAN CHASE & CO,2024.0,Q3,2024-09-30,10-Q,2024-10-30,,,,,,,,,,,,,3864212000000.0,30,0,0.0,-63.370000000000005,,6.909999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2025.0,Q3,2024-09-30,10-Q,2025-11-04,,,,,,12898000000.0,,,,345836000000.0,4080000000.0,4210048000000.0,,400,1,0.0,-3.88,,2.92,,,,,,20,
JPM,JPMORGAN CHASE & CO,2025.0,FY,2024-12-31,10-K,2026-02-13,,63447000000.0,,-163403000000.0,,58471000000.0,-42012000000.0,,177556000000.0,344758000000.0,16610000000.0,4002814000000.0,3658056000000.0,409,1,12.3,335.73,,-2.15,0.3293,,,,,20,0.0651
JPM,JPMORGAN CHASE & CO,2025.0,Q1,2025-03-31,10-Q,2025-05-01,,318059000000.0,,-118076000000.0,,14643000000.0,-251839000000.0,,,351420000000.0,3765000000.0,4357856000000.0,4006436000000.0,31,0,12.3,-19.32,,5.19,,,,,,0,
JPM,JPMORGAN CHASE & CO,2025.0,Q2,2025-06-30,10-Q,2025-08-05,,,,,,14987000000.0,,,,356924000000.0,3297000000.0,4552482000000.0,4195558000000.0,36,0,12.3,-17.419999999999998,,9.879999999999999,,,,,,0,
JPM,JPMORGAN CHASE & CO,2025.0,Q3,2025-09-30,10-Q,2025-11-04,,,,,,14393000000.0,,,,360212000000.0,4350000000.0,4560205000000.0,4199993000000.0,35,0,12.3,11.59,,8.32,,,,,,0,
JPM,JPMORGAN CHASE & CO,2025.0,FY,2025-12-31,10-K,2026-02-13,,269533000000.0,,-265565000000.0,,57048000000.0,-147782000000.0,,182447000000.0,362438000000.0,15547000000.0,4424900000000.0,4062462000000.0,44,0,2.75,-2.4299999999999997,,10.54,0.3127,,,,,0,0.0485
MS,MORGAN STANLEY,2009.0,FY,2006-11-30,10-K,2010-02-26,20606000000.0,,,,,,,,,,,,,1184,1,,,,,,,,,,20,
MS,MORGAN STANLEY,2009.0,FY,2007-11-30,10-K,2010-02-26,,38085000000.0,57283000000.0,-11438000000.0,,3209000000.0,-22249000000.0,,26478000000.0,,576000000.0,,,819,1,,,,,0.1212,,,,,20,-0.0941
MS,MORGAN STANLEY,2009.0,Q3,2007-12-31,10-Q,2009-11-09,24659000000.0,,,,,,,,,,,,,679,1,,,,,,,,,,20,
MS,MORGAN STANLEY,2009.0,Q2,2008-06-30,10-Q,2009-08-07,62763000000.0,,9063000000.0,,,1143000000.0,,,6111000000.0,,192000000.0,,,403,1,,,,,0.187,,,,,20,0.01
MS,MORGAN STANLEY,2009.0,Q3,2008-09-30,10-Q,2009-11-09,53566000000.0,,8849000000.0,,,8151000000.0,,,18011000000.0,,2974000000.0,,,405,1,,,,,0.4526,,,,,20,0.3926
MS,MORGAN STANLEY,2010.0,FY,2008-11-30,10-K,2011-02-28,,-16984000000.0,36263000000.0,-831000000.0,,1707000000.0,73417000000.0,,22140000000.0,,16000000.0,,,820,1,-16.38,-46.81,,,0.0771,,,,,20,-0.0061
MS,MORGAN STANLEY,2009.0,FY,2008-12-31,10-K,2010-02-26,,,,,179835000000.0,,,,,48753000000.0,,676764000000.0,627308000000.0,422,1,-16.38,-46.81,,,,3.6887,,,,20,
MS,MORGAN STANLEY,2010.0,FY,2008-12-31,10-K,2011-02-28,,,,,,,,,,,-725000000.0,,,789,1,262.3,49.34,,,,,,,,20,
MS,MORGAN STANLEY,2011.0,FY,2008-12-31,10-K,2012-02-27,78670000000.0,,,,,,,,,,,,,1153,1,22.919999999999998,-79.06,,,,,,,,20,
MS,MORGAN STANLEY,2010.0,FY,2009-03-31,10-K,2011-02-28,,,,,,-177000000.0,,,2934000000.0,,-584000000.0,,,699,1,-86.75,-110.36999999999999,,,-0.0603,,,,,35,-0.1435
MS,MORGAN STANLEY,2010.0,Q1,2009-03-31,10-Q,2010-05-07,48541000000.0,4188000000.0,2309000000.0,-1135000000.0,,,-32521000000.0,,,,,,,402,1,-86.75,-110.36999999999999,,0.0,,,,,,20,
MS,MORGAN STANLEY,2009.0,Q2,2009-06-30,10-Q,2009-08-07,,,,,186792000000.0,,,,,46586000000.0,,676957000000.0,625494000000.0,38,0,-86.75,-110.36999999999999,,0.03,,4.0096,,,,0,
MS,MORGAN STANLEY,2010.0,FY,2009-06-30,10-K,2011-02-28,,,,,,149000000.0,,,5196000000.0,,-318000000.0,,,608,1,-76.53,-91.27,,0.03,0.0287,,,,,20,-0.0545
MS,MORGAN STANLEY,2010.0,Q2,2009-06-30,10-Q,2010-08-09,35006000000.0,,1845000000.0,,,,,,,,,,,405,1,77.10000000000001,-184.18,,0.03,,,,,,20,
MS,MORGAN STANLEY,2009.0,Q3,2009-09-30,10-Q,2009-11-09,,,,,196437000000.0,,,,,46349000000.0,,769503000000.0,717279000000.0,40,0,77.10000000000001,-184.18,,13.700000000000001,,4.2382,,,,0,
MS,MORGAN STANLEY,2010.0,FY,2009-09-30,10-K,2011-02-28,,,,,,757000000.0,,,8468000000.0,,521000000.0,,,516,1,188.62,-527.68,,13.669999999999998,0.0894,,,,,20,0.0062
MS,MORGAN STANLEY,2010.0,Q3,2009-09-30,10-Q,2010-11-08,28610000000.0,,1354000000.0,,,,,,,,,,,404,1,62.970000000000006,408.04999999999995,,13.669999999999998,,,,,,20,
MS,MORGAN STANLEY,2010.0,FY,2009-12-31,10-K,2011-02-28,,,,,193374000000.0,617000000.0,,,6836000000.0,46688000000.0,40000000.0,771462000000.0,718682000000.0,424,1,31.56,314.09,,13.96,0.0903,4.1418,,,,20,0.0071
MS,MORGAN STANLEY,2011.0,FY,2009-12-31,10-K,2012-02-27,,3024000000.0,6687000000.0,-4472000000.0,,1346000000.0,-45951000000.0,,23280000000.0,,-297000000.0,,,788,1,348.04,803.36,,0.25,0.0578,,,,,20,-0.0502
MS,MORGAN STANLEY,2012.0,FY,2009-12-31,10-K,2013-02-26,31991000000.0,,,,,,,,,,,,,1153,1,174.92000000000002,77.81,,0.25,,,,,,20,
MS,MORGAN STANLEY,2010.0,Q1,2010-03-31,10-Q,2010-05-07,,,,,189203000000.0,,,,,48264000000.0,,819719000000.0,764540000000.0,37,0,174.92000000000002,77.81,,6.529999999999999,,3.9202,,,,0,
MS,MORGAN STANLEY,2011.0,FY,2010-03-31,10-K,2012-02-27,,,,,,1776000000.0,,,8986000000.0,,426000000.0,,,698,1,31.45,187.84,,6.260000000000001,0.1976,,,,,20,0.0896
MS,MORGAN STANLEY,2011.0,Q1,2010-03-31,10-Q,2011-05-09,,1578000000.0,1368000000.0,-18812000000.0,,,21101000000.0,,,,,,,404,1,-61.4,31.95,,6.260000000000001,,,,,,20,
MS,MORGAN STANLEY,2011.0,Q2,2010-03-31,10-Q,2011-08-08,36347000000.0,,,,,,,,,,,,,495,1,-61.4,31.95,,6.260000000000001,,,,,,20,
MS,MORGAN STANLEY,2010.0,Q2,2010-06-30,10-Q,2010-08-09,,,,,182810000000.0,,,,,51013000000.0,,809456000000.0,750297000000.0,40,0,-61.4,31.95,,-1.25,,3.5836,,,,0,
MS,MORGAN STANLEY,2011.0,Q2,2010-06-30,10-Q,2011-08-08,36347000000.0,,1606000000.0,,,1960000000.0,,,7963000000.0,,240000000.0,,,404,1,-11.379999999999999,10.36,,-1.25,0.2461,,,,,20,0.1176
MS,MORGAN STANLEY,2010.0,Q3,2010-09-30,10-Q,2010-11-08,,,,,196491000000.0,,,,,56876000000.0,,841372000000.0,775790000000.0,39,0,-11.379999999999999,10.36,,2.64,,3.4547,,,,0,
MS,MORGAN STANLEY,2011.0,FY,2010-09-30,10-K,2012-02-27,,,,,,131000000.0,,,6733000000.0,,-12000000.0,,,515,1,-25.069999999999997,-92.62,,2.64,0.0195,,,,,20,-0.0885
MS,MORGAN STANLEY,2011.0,Q3,2010-09-30,10-Q,2011-11-07,33115000000.0,,1748000000.0,,,,,,,,,,,403,1,-25.069999999999997,-92.62,,3.94,,,,,,20,
MS,MORGAN STANLEY,2011.0,FY,2010-12-31,10-K,2012-02-27,,,,,192457000000.0,836000000.0,,,7743000000.0,57211000000.0,90000000.0,807698000000.0,742291000000.0,423,1,-2.76,-57.35,,-0.22,0.108,3.364,,,,20,0.0
MS,MORGAN STANLEY,2012.0,FY,2010-12-31,10-K,2013-02-26,,4163000000.0,6407000000.0,-29464000000.0,,4703000000.0,40614000000.0,,31230000000.0,,743000000.0,,,788,1,292.19,139.95,,-4.0,0.1506,,,,,20,0.0
MS,MORGAN STANLEY,2013.0,FY,2010-12-31,10-K,2014-02-25,47615000000.0,,,,,,,,,,,,,1152,1,363.83,3490.0799999999995,,-4.0,,,,,,20,
MS,MORGAN STANLEY,2011.0,Q1,2011-03-31,10-Q,2011-05-09,,,,,196136000000.0,,,,,58186000000.0,,836185000000.0,769677000000.0,39,0,363.83,3490.0799999999995,,-0.62,,3.3708,,,,0,
MS,MORGAN STANLEY,2012.0,Q1,2011-03-31,10-Q,2012-05-07,52608000000.0,2816000000.0,1853000000.0,2545000000.0,,968000000.0,-1322000000.0,,7574000000.0,,-244000000.0,,,403,1,-2.18,15.790000000000001,,3.53,0.1278,,,,,20,0.0516
MS,MORGAN STANLEY,2011.0,Q2,2011-06-30,10-Q,2011-08-08,,,2029000000.0,,196106000000.0,1193000000.0,,,9282000000.0,59707000000.0,542000000.0,830747000000.0,762604000000.0,39,0,-70.28,-74.63,,2.85,0.1285,3.2845,,,,0,0.0
MS,MORGAN STANLEY,2012.0,Q2,2011-06-30,10-Q,2012-08-06,50747000000.0,,,,,,,,,,,,,403,1,-70.28,-74.63,,2.85,,,,,,20,
MS,MORGAN STANLEY,2011.0,Q3,2011-09-30,10-Q,2011-11-07,,,,,189093000000.0,,,,,61828000000.0,,794939000000.0,724845000000.0,38,0,-70.28,-74.63,,-4.93,,3.0584,,,,0,
MS,MORGAN STANLEY,2012.0,FY,2011-09-30,10-K,2013-02-26,,,,,,2199000000.0,,,9803000000.0,,1415000000.0,,,515,1,29.43,127.17,,-4.93,0.2243,,,,,20,0.0737
MS,MORGAN STANLEY,2012.0,Q3,2011-09-30,10-Q,2012-11-06,53907000000.0,,1608000000.0,,,,,,,,,,,403,1,5.609999999999999,84.33,,-4.31,,,,,,20,
MS,MORGAN STANLEY,2012.0,FY,2011-12-31,10-K,2013-02-26,,-5148000000.0,,-11244000000.0,184234000000.0,-250000000.0,15892000000.0,,5675000000.0,62049000000.0,-298000000.0,749898000000.0,679820000000.0,423,1,-38.86,-120.96000000000001,,-9.73,-0.0441,2.9692,,,,35,-0.1947
MS,MORGAN STANLEY,2013.0,FY,2011-12-31,10-K,2014-02-25,,,6883000000.0,,,4110000000.0,,,32227000000.0,,1414000000.0,,,787,1,247.2,244.51,,-5.67,0.1275,,,,,20,-0.0207
MS,MORGAN STANLEY,2014.0,FY,2011-12-31,10-K,2015-03-02,47312000000.0,,,,,,,,,,,,,1157,1,228.75,86.9,,-5.67,,,,,,20,
MS,MORGAN STANLEY,2012.0,Q1,2012-03-31,10-Q,2012-05-07,,-12881000000.0,1601000000.0,-2696000000.0,176723000000.0,-94000000.0,7431000000.0,,6935000000.0,62324000000.0,54000000.0,781030000000.0,710438000000.0,37,0,-29.26,-104.27,,-1.7500000000000002,-0.0136,2.8356,,,,15,-0.0898
MS,MORGAN STANLEY,2013.0,Q1,2012-03-31,10-Q,2013-05-07,38725000000.0,,,,,,,,,,,,,402,1,22.2,-62.4,,4.15,,,,,,20,
MS,MORGAN STANLEY,2012.0,Q2,2012-06-30,10-Q,2012-08-06,,,,,167828000000.0,,,,,62841000000.0,,748517000000.0,676880000000.0,37,0,-78.48,-102.28999999999999,,-0.18,,2.6707,,,,0,
MS,MORGAN STANLEY,2013.0,FY,2012-06-30,10-K,2014-02-25,,,,,,591000000.0,,,6939000000.0,,225000000.0,,,605,1,-78.47,-85.61999999999999,,-0.18,0.0852,,,,,20,-0.063
MS,MORGAN STANLEY,2013.0,Q2,2012-06-30,10-Q,2013-08-02,42006000000.0,,1483000000.0,,,,,,,,,,,398,1,0.06,-728.72,,-4.16,,,,,,20,
MS,MORGAN STANLEY,2012.0,Q3,2012-09-30,10-Q,2012-11-06,,,,,168444000000.0,,,,,61799000000.0,,764985000000.0,695513000000.0,37,0,0.06,-728.72,,-2.0500000000000003,,2.7257,,,,0,
